0,0,0
0,0.0039216,0.0078431
0,0.0078431,0.019608
0,0.015686,0.031373
0,0.019608,0.043137
0,0.027451,0.054902
0,0.031373,0.066667
0,0.039216,0.078431
0,0.043137,0.090196
0,0.047059,0.10196
0,0.054902,0.11373
0,0.058824,0.12549
0,0.066667,0.13725
0,0.070588,0.14902
0,0.078431,0.16078
0,0.082353,0.17255
0,0.090196,0.18431
0,0.094118,0.19608
0,0.098039,0.20784
0,0.10588,0.21961
0,0.1098,0.23137
0,0.11765,0.24314
0,0.12157,0.2549
0,0.12941,0.26667
0,0.13333,0.27843
0,0.14118,0.2902
0,0.1451,0.30196
0,0.14902,0.31373
0,0.15686,0.32549
0,0.16078,0.33725
0,0.16863,0.34902
0,0.17255,0.36078
0,0.18039,0.37255
0,0.18431,0.38431
0,0.19216,0.39608
0,0.19608,0.40784
0,0.2,0.41961
0,0.20784,0.43137
0,0.21176,0.44314
0,0.21961,0.4549
0,0.22353,0.46667
0,0.23137,0.47843
0,0.23529,0.4902
0,0.23922,0.50196
0,0.24706,0.51373
0,0.25098,0.52549
0,0.25882,0.53725
0,0.26275,0.54902
0,0.27059,0.56078
0,0.27451,0.57255
0,0.28235,0.58431
0,0.28627,0.59608
0,0.2902,0.60784
0,0.29804,0.61961
0,0.30196,0.63137
0,0.3098,0.64314
0,0.31373,0.6549
0,0.32157,0.66667
0,0.32549,0.67843
0,0.33333,0.6902
0,0.33725,0.70196
0,0.34118,0.71373
0,0.34902,0.72549
0,0.35294,0.73725
0,0.36078,0.74902
0,0.36471,0.76078
0,0.37255,0.77255
0,0.37647,0.78431
0,0.38431,0.79608
0,0.38824,0.80784
0,0.39216,0.81961
0,0.4,0.83137
0,0.40392,0.84314
0,0.41176,0.8549
0,0.41569,0.86667
0,0.42353,0.87843
0,0.42745,0.8902
0,0.43137,0.90196
0,0.43922,0.91373
0,0.44314,0.92549
0,0.45098,0.93725
0,0.4549,0.94902
0,0.46275,0.96078
0,0.46667,0.97255
0,0.48235,1
0,0.48235,1
0,0.48627,1
0,0.49412,1
0,0.49804,1
0,0.50588,1
0,0.5098,1
0,0.51765,1
0,0.52157,1
0,0.52941,1
0,0.53333,1
0,0.54118,1
0,0.54902,1
0,0.55294,1
0,0.56078,1
0,0.56471,1
0,0.57255,1
0,0.57647,1
0,0.58431,1
0,0.58824,1
0,0.59608,1
0,0.6,1
0,0.60784,1
0,0.61569,1
0,0.61961,1
0,0.62745,1
0,0.63137,1
0,0.63922,1
0,0.64314,1
0,0.65098,1
0,0.6549,1
0,0.66275,1
0,0.66667,1
0,0.67451,1
0,0.68235,1
0,0.68627,1
0,0.69412,1
0,0.69804,1
0,0.70588,1
0,0.7098,1
0,0.71765,1
0,0.72157,1
0,0.72941,1
0,0.73333,1
0,0.74118,1
0,0.74902,1
0,0.75294,1
0,0.76078,1
0,0.76471,1
0,0.77255,1
0,0.77647,1
0,0.78431,1
0,0.78824,1
0,0.79608,1
0,0.8,1
0,0.80784,1
0,0.81569,1
0,0.81961,1
0,0.82745,1
0,0.83137,1
0,0.83922,1
0,0.84314,1
0,0.85098,1
0,0.8549,1
0,0.86275,1
0,0.87059,1
0,0.87451,1
0,0.88235,1
0,0.88627,1
0,0.89412,1
0,0.89804,1
0,0.90588,1
0,0.9098,1
0,0.91765,1
0,0.92157,1
0,0.92941,1
0,0.93725,1
0,0.94118,1
0,0.94902,1
0,0.95294,1
0,0.96078,1
0,0.96471,1
0,0.97255,1
0,0.97647,1
0,0.98431,1
0,1,1
0,1,1
0.0078431,1,1
0.019608,1,1
0.031373,1,1
0.043137,1,1
0.054902,1,1
0.066667,1,1
0.078431,1,1
0.090196,1,1
0.10196,1,1
0.11373,1,1
0.12549,1,1
0.13725,1,1
0.14902,1,1
0.16078,1,1
0.17255,1,1
0.18431,1,1
0.19608,1,1
0.20784,1,1
0.21961,1,1
0.23137,1,1
0.24314,1,1
0.2549,1,1
0.26667,1,1
0.27843,1,1
0.2902,1,1
0.30196,1,1
0.31373,1,1
0.32549,1,1
0.33725,1,1
0.34902,1,1
0.36078,1,1
0.37255,1,1
0.38431,1,1
0.39608,1,1
0.40784,1,1
0.41961,1,1
0.43137,1,1
0.44314,1,1
0.4549,1,1
0.46667,1,1
0.47843,1,1
0.4902,1,1
0.50196,1,1
0.51373,1,1
0.52549,1,1
0.53725,1,1
0.54902,1,1
0.56078,1,1
0.57255,1,1
0.58431,1,1
0.59608,1,1
0.60784,1,1
0.61961,1,1
0.63137,1,1
0.64314,1,1
0.6549,1,1
0.66667,1,1
0.67843,1,1
0.6902,1,1
0.70196,1,1
0.71373,1,1
0.72549,1,1
0.73725,1,1
0.74902,1,1
0.76078,1,1
0.77255,1,1
0.78431,1,1
0.79608,1,1
0.80784,1,1
0.81961,1,1
0.83137,1,1
0.84314,1,1
0.8549,1,1
0.86667,1,1
0.87843,1,1
0.8902,1,1
0.90196,1,1
0.91373,1,1
0.92549,1,1
0.93725,1,1
0.94902,1,1
0.96078,1,1
0.97255,1,1
0.98431,1,1
1,1,1
