200	0.34347
201	0.05126
202	0.4555
203	0.2128
204	0.53241
205	0.12601
206	0.24745
207	0.11962
208	0.52784
209	0.10834
210	0.14609
211	0.23387
212	0.43632
213	0.03592
214	0.14801
215	0.15509
216	0.14935
217	0.23007
218	0.15137
219	0.09065
220	0.06338
221	0.18619
222	0.2587
223	0.12635
224	0.01511
225	0.0079
226	0.0691
227	0.01514
228	0.11469
229	0.01911
230	0.04375
231	0.08044
232	0.01591
233	0.03294
234	0.02869
235	0.04436
236	0.00258
237	0.00812
238	0.10758
239	0.01171
240	0.0054
241	0.08175
242	0.06224
243	0.0013
244	0.06543
245	0.01722
246	0.03958
247	0.10888
248	0.06723
249	0.02957
250	0.00617
251	0.01609
252	0.01684
253	0.00983
254	0.0036
255	0.08998
256	0.05711
257	0.14014
258	0.12678
259	0.08657
260	0.22833
261	0.09751
262	0.01214
263	0.00667
264	0.01467
265	0.05029
266	0.1075
267	0.02281
268	0.10378
269	0.08025
270	0.01849
271	0.07218
272	0.15217
273	0.14374
274	0.09036
275	0.2657
276	0.39375
277	0.4398
278	0.05262
279	0.07972
280	0.17255
281	0.12722
282	0.03378
283	0.0969
284	0.37583
285	0.2592
286	0.08254
287	0.35632
288	0.15766
289	0.50382
290	0.50966
291	0.1723
292	0.13887
293	0.2774
294	0.0443
295	0.054
296	0.27058
297	0.09057
298	0.24788
299	0.26812
300	0.33229
301	0.08417
302	0.15322
303	0.3079
304	0.12303
305	0.42033
306	0.47606
307	0.14094
308	1.02084
309	0.08952
310	0.19519
311	0.11071
312	0.01819
313	0.05638
314	0.32279
315	0.66213
316	0.07801
317	0.42149
318	0.38274
319	0.32737
320	0.22326
321	0.3
322	0.19683
323	0.46308
324	0.24946
325	0.26666
326	0.15592
327	0.21405
328	0.33992
329	0.31673
330	0.48019
331	0.02964
332	0.42532
333	0.01162
334	0.26602
335	0.06379
336	0.02471
337	0.0962
338	0.10816
339	0.03197
340	0.14841
341	0.17691
342	0.06322
343	0.34846
344	0.16495
345	0.328
346	0.11582
347	0.07079
348	0.24873
349	0.12254
