300,0,0
301,0,0
302,0,0
303,0,0
304,0,0
305,0,0
306,0,0
307,0,0
308,0,0
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0,0
317,0,0
318,0,0
319,0,0
320,0,0
321,0,0
322,0,0
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,0,0
336,0,0
337,0,0
338,0,0
339,0,0
340,0,0
341,0,0
342,0,0
343,0,0
344,0,0
345,0,0
346,0,0
347,0,0
348,0,0
349,0,0
350,0,0
351,0,0
352,0,0
353,0,0
354,0,0
355,0,0
356,0,0
357,0,0
358,0,0
359,0,0
360,0,0
361,0,0
362,0,0
363,0,0
364,0,0
365,0,0
366,0,0
367,0,0
368,0,0
369,0,0
370,0,0
371,0,0
372,0,0
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,0,0
380,0,0
381,0,0
382,0,0
383,0,0
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0
392,0,0
393,0,0
394,0,0
395,0,0
396,0,0
397,0,0
398,0,0
399,0,0
400,0,0
401,0,0
402,0,0
403,0,0
404,0,0
405,0,0
406,0,0
407,0,0
408,0,0
409,0,0
410,0,0
411,0,0
412,0,0
413,0,0
414,0,0
415,0,0
416,0,0
417,0,0
418,0,0
419,0,0
420,0,0
421,0,0
422,2.8795,0
423,3.02,0
424,3.2106,0
425,3.3611,0
426,3.5417,0
427,3.6822,0
428,3.9029,0
429,4.0835,0
430,4.2942,0
431,4.4848,0
432,4.6955,0
433,4.856,0
434,5.0065,0
435,5.2373,0
436,5.5082,0
437,5.7891,0
438,5.9296,0
439,6.1603,0
440,6.5316,0
441,7.0031,0
442,7.3242,0
443,7.565,0
444,7.866,0
445,8.177,0
446,8.5281,0
447,8.8392,0
448,9.2405,0
449,9.5716,0
450,9.9729,0
451,10.294,0
452,10.725,0
453,11.087,0
454,11.458,0
455,11.769,0
456,12.07,0
457,12.431,0
458,12.832,0
459,13.254,0
460,13.535,0
461,13.886,0
462,14.337,0
463,14.889,0
464,15.441,0
465,16.033,0
466,16.685,0
467,17.357,0
468,18.07,0
469,18.792,0
470,19.514,0
471,20.227,0
472,20.929,0
473,21.591,0
474,22.223,0
475,22.805,0
476,23.317,0
477,23.758,0
478,24.13,0
479,24.37,0
480,24.521,0
481,24.691,0
482,24.962,0
483,25.324,0
484,25.645,0
485,26.006,0
486,26.357,0
487,26.849,0
488,27.24,0
489,27.711,0
490,28.083,0
491,28.624,0
492,29.066,0
493,29.618,0
494,30.069,0
495,30.631,0
496,31.153,0
497,31.986,0
498,33.059,0
499,34.233,0
500,35.236,0
501,36.33,0
502,37.694,0
503,39.32,0
504,41.035,0
505,42.791,0
506,44.537,0
507,46.213,0
508,47.748,0
509,49.072,0
510,50.176,0
511,51.129,0
512,52.092,0
513,53.115,0
514,54.199,0
515,55.333,0
516,56.386,0
517,57.229,0
518,57.971,0
519,58.854,0
520,59.697,0
521,60.189,0
522,60.369,0
523,60.56,0
524,60.841,0
525,61.051,0
526,61.292,0
527,61.563,0
528,62.025,0
529,62.496,0
530,63.098,0
531,63.75,0
532,64.764,0
533,66.319,0
534,68.476,0
535,70.683,0
536,72.399,0
537,73.472,0
538,74.295,0
539,75.088,0
540,75.991,0
541,77.245,0
542,79.121,0
543,81.128,0
544,83.556,3.0717
545,86.716,4.0956
546,89.977,4.1658
547,91.873,5.1897
